full_address,lat,lon
"20-63 29Th Street, 11105",40.7789368,-73.9087959
"2235 27Th Street, 11105",40.7769179,-73.9138887
"27-20 Ditmars Boulevard, 11105",40.7772984,-73.9126368
"22-30 28 Street, 11105",40.7767676,-73.9133631
"22-34 27Th Street, 11105",40.7772081,-73.9141192
"25-19 Ditmars Boulevard, 11105",40.7785378,-73.9136731
"24-55 Crescent Street, 11102",40.7736063,-73.92045139999999
"24-13 Crescent Street, 11102",40.7744578,-73.9194108
"20-25 26Th Street, 11105",40.78114720000001,-73.9099298
"2423 Crescent Street, 11102",40.7742666,-73.919639
"20-29 26 Street, 11105",40.7810831,-73.9100216
"20-29 27Th Street, 11105",40.7807211,-73.90919439999999
"24-51 Crescent Street, 11102",40.7737005,-73.92033680000002
"2436 26Th Street, 11102",40.7737845,-73.91960089999999
"24-50 Crescent Street, 11102",40.7740103,-73.9206112
"23-61 Crescent Street, 11105",40.7755842,-73.9180478
"25-03 23 Avenue, 11105",40.7770575,-73.9162276
"23-28 26Th Street, 11105",40.7760426,-73.9168794
"20-28 26 St, 11105",40.7813797,-73.91034309999999
"25-14 Crescent Street, 11102",40.772765,-73.9219992
"24-13 Ditmars Boulevard, 11105",40.7791025,-73.9145228
"22-57 Crescent Street, 11105",40.7774553,-73.91575139999999
"22-66 Crescent Street, 11105",40.7775014,-73.9163136
"22-29 Crescent Street, 11105",40.7779714,-73.9150403
"21-21 24 Street, 11105",40.7805008,-73.9133745
"24-19 23 Street, 11102",40.7753453,-73.92092149999999
"24-24 24 Street, 11102",40.7749932,-73.9206657
"21-29 24 Drive, 11102",40.7750863,-73.92177649999999
"21-15 24Th Drive, 11102",40.7753617,-73.922101
"21-06 24Th Avenue, 11102",40.7763496,-73.9214618
"23-22 24Th Street, 11105",40.7771171,-73.9180885
"23-41 23 Street, 11105",40.7769384,-73.91894049999999
"2260 23 St, 11105",40.77863,-73.9175048
"21-12 23 Terrace, 11105",40.7767734,-73.9205004
"24-10 24Th Street, 11102",40.7752428,-73.92025240000001
"21-11 23 Drive, 11105",40.77746399999999,-73.9196668
"23-62 24 Street, 11105",40.7762984,-73.9190938
"21-11 23Rd Street, 11105",40.78116079999999,-73.9138109
"22-28 24Th Street, 11105",40.7787953,-73.916071
"20-31 21 Street, 11105",40.7831341,-73.9130328
"20-51 21St Street, 11105",40.78273739999999,-73.9135132
"21-21 21 Street, 11105",40.7815302,-73.9149132
"18-09 26Th Avenue, 11102",40.7740908,-73.9264812
"18-02 26 Road, 11102",40.773071,-73.92724799999999
"20-09 21St Street, 11105",40.7836128,-73.91254789999999
"20-43 21 Street, 11105",40.782911,-73.91330310000001
"21-71 23 Street, 11105",40.7800007,-73.91504119999999
"20-42 23 Street, 11105",40.7826351,-73.9127876
"25-77 22Nd Street, 11102",40.7722547,-73.924813
"1829 25 Road, 11102",40.774648,-73.9253943
"18-23 25 Road, 11102",40.7747308,-73.9255226
"1912 Astoria Park South, 11102",40.7748967,-73.92506329999999
"24-17 19 Street, 11102",40.7770102,-73.9229106
"23-62 21 Street, 11105",40.7775818,-73.9207581
"19-23 23Rd Drive, 11105",40.7781063,-73.9204961
"19-22 23Rd Road, 11105",40.7784093,-73.92041309999999
"19-25 22Nd Road, 11105",40.78035819999999,-73.9177837
"19-08 23Rd Avenue, 11105",40.77917710000001,-73.92001859999999
"24-02 21 Street, 11102",40.7766662,-73.92191729999999
"19-23 23 Road, 11105",40.7785844,-73.91997110000001
"23-64 21 Street, 11105",40.7775583,-73.9208128
"21-77 19Th Street, 11105",40.7813428,-73.91758850000001
"19-02 21St Road, 11105",40.7821949,-73.9166398
"1829 21St Drive, 11105",40.7826184,-73.9180823
"18-22 21St Road, 11105",40.7829455,-73.9178067
"1403 26 Avenue, 11102",40.7746404,-73.92775209999999
"14-25 26Th Ave, 11102",40.77447799999999,-73.9272678
"14-29 26Th Avenue, 11102",40.7744791,-73.9271622
"26-13 14Th Street, 11354",40.7741648,-73.92836919999999
"2546 18Th Street, 11102",40.7745414,-73.9269004
"25-44 18Th Street, 11102",40.77458499999999,-73.926889
"25-26 14Th Street, 11102",40.7760208,-73.9278763
"25-28 14 Street, 11102",40.77595040000001,-73.9279468
"28-49 Hobart Street, 11377",40.7603477,-73.905841
"11-34 30 Road, 11102",40.7706047,-73.9330245
"11-38 30 Road, 11102",40.7705571,-73.9329185
"14-15 30Th Drive, 11102",40.7690182,-73.93059319999999
"1217 Astoria Blvd, 11102",40.7723155,-73.9294213
"30-57 14Th Street, 11102",40.769337,-73.930768
"21-30 30 Avenue, 11102",40.76923379999999,-73.9268452
"21-11 33 Road, 11106",40.7639483,-73.93221679999999
"21-15 30 Road, 11102",40.7690046,-73.92777
"21-03 30Th Avenue, 11102",40.7699326,-73.92741989999999
"30-80 23 Street, 11102",40.7674536,-73.92828759999999
"34-38 Crescent Street, 11106",40.760466,-73.9316083
"23-39 33Rd Road, 11106",40.76280819999999,-73.9298396
"23-37 33 Avenue, 11106",40.7633185,-73.92949519999999
"23-29 33 Ave, 11106",40.7634626,-73.9297303
"34-16 29Th Street, 11106",40.760065,-73.9294949
"31-63 30Th Street, 11106",40.76299460000001,-73.9253813
"32-11 Crescent Street, 11106",40.7629689,-73.9285307
"34-09 29 Street, 11106",40.760054,-73.928905
"27-05 27 Street, 11102",40.7695794,-73.923008
"23-45 33Rd Avenue, 11106",40.7724773,-73.9128566
"23-02 30Th Drive, 11102",40.7673958,-73.9278157
"3147 30Th Street, 11106",40.7633787,-73.9250876
"31-19 30 Street, 11106",40.7640193,-73.92454479999999
"32-21 32 Street, 11106",40.7609181,-73.9248337
"26-41 29 Street, 11102",40.76955419999999,-73.9206657
"31-04 28 Avenue, 11102",40.7681589,-73.9198772
"31-71 32Nd Street, 11106",40.7621508,-73.9239743
"30-40 35Th Street, 11103",40.7644904,-73.919242
"28-30 37Th Street, 11103",40.7655497,-73.91611879999999
"31-10 31St Ave, 11106",40.76393789999999,-73.9232111
"25-22 33Rd Street, 11102",40.7692953,-73.9174967
"3501 28Th Ave, 11103",40.767094,-73.9166414
"32-32 35Th Street, 11106",40.7597449,-73.9230275
"32-44 34 Street, 11106",40.7598571,-73.9241343
"25-70 35Th Street, 11103",40.7678374,-73.9164741
"34-22 38 Street, 11101",40.7565953,-73.9223191
"32-53 35 Street, 11106",40.7590316,-73.9230877
"31-71 36Th Street, 11106",40.7605798,-73.9207229
"25-30 38 Street, 11103",40.7676642,-73.9133531
"24-54 38 Street, 11103",40.76836720000001,-73.9127563
"30-31 36 Street, 11103",40.7641058,-73.917838
"32-33 37Th Street, 11103",40.7587027,-73.9211551
"32-23 38 Street, 11103",40.7586074,-73.92012609999999
"32-72 38 Street, 11103",40.75768610000001,-73.9214276
"30-59 35Th Street, 11103",40.7638232,-73.9192218
"31-45 37Th Street, 11103",40.7608129,-73.91942569999999
"31-69 38Th Street, 11103",40.7599049,-73.91909439999999
"30-40 38 Street, 11103",40.7633776,-73.9168333
"32-28 42Nd Street, 11103",40.7575764,-73.9182454
"32-30 42Nd Street, 11103",40.757524,-73.9182775
"40-12 25 Avenue, 11103",40.7675656,-73.9113603
"24-39 42 Street, 11103",40.7673777,-73.90959649999999
"32-16 43 Street, 11103",40.75749380000001,-73.9172127
"24-25 43 Street, 11103",40.7676699,-73.9082648
"32-18 43 Street, 11103",40.7574428,-73.91725009999999
"25-11 41 Street, 11103",40.767136,-73.910986
"30-87 42 Street, 11103",40.7608514,-73.91502799999999
"31-46 44Th Street, 11103",40.7588096,-73.9150458
"3283 42 Street, 11103",40.756111,-73.9189154
"31-79 43 Street, 11103",40.7581128,-73.9161163
"30-43 43 Street, 11103",40.7615535,-73.9133492
"28-26 45Th Street, 11103",40.7630901,-73.9103987
"25-55 42Nd Street, 11103",40.76568260000001,-73.9110321
"3151 45Th Street, 11103",40.7580645,-73.9139665
"46-10 28 Avenue, 11103",40.7627792,-73.9087643
"32-75 46Th Street, 11103",40.7548764,-73.9154504
"44-20 25 Avenue, 11103",40.7659577,-73.90800229999999
"25-88 43Rd Street, 11103",40.7648653,-73.91117770000001
"32-17 45 Street, 11103",40.7565112,-73.9151795
"2580 45Th Street, 11103",40.7642919,-73.9093875
"28-33 47Th Street, 11103",40.76197510000001,-73.9085966
"32-33 46Th Street, 11103",40.7557732,-73.9147278
"4714 Broadway, 11103",40.755919,-73.9131021
"46-07 Newtown Road, 11103",40.7576892,-73.9129921
"46-03 Newtown Road, 11103",40.7578059,-73.9130495
"3116 47Th Street, 11103",40.7583184,-73.91212650000001
"3117 46Th Street, 11103",40.75842249999999,-73.9125129
"31-60 48Th Street, 11103",40.7569212,-73.9120885
"30-89 47 Street, 11103",40.7589999,-73.91093699999999
"31-28 47 Street, 11103",40.758031,-73.912376
"30-86 47 Street, 11103",40.759318,-73.9112766
"25-67 47Th Street, 11103",40.7636453,-73.9072333
"25-49 47Th Street, 11103",40.764047,-73.9069117
"2551 47Th Street, 11103",40.764008,-73.90693279999999
"2539 47Th Street, 11103",40.764281,-73.9067213
"25-40 48 Street, 11103",40.7640451,-73.9063816
"48-06 28 Avenue, 11103",40.762167,-73.907129
"22-37 47 Street, 11105",40.7688783,-73.9025818
"25-70 50 Street, 11377",40.762586,-73.90535059999999
"25-60 48 Street, 11103",40.7635043,-73.9067146
"4818 Ditmars Boulevard, 11105",40.7687453,-73.9006847
"21-12 43 Street, 11105",40.7729846,-73.9022208
"20-56 48Th Street, 11105",40.77184099999999,-73.8982376
"21-67 45Th Street, 11105",40.7711389,-73.9024591
"21-43 45 Street, 11105",40.7716207,-73.9018729
"43-06 20Th Road, 11105",40.7736794,-73.90064009999999
"22-28 41 Street, 11105",40.7718629,-73.906262
"2014 41 St, 11105",40.7756859,-73.90152429999999
"23-12 38Th Street, 11105",40.7714456,-73.9095164
"21-11 Steinway Street, 11105",40.7742254,-73.9039942
"21-51 Steinway Street, 11105",40.77342429999999,-73.9050089
"21-03 41 Street, 11105",40.7738643,-73.90310869999999
"23-11 38 Street, 11105",40.7711804,-73.90918049999999
"2031 41St Street, 11105",40.7751087,-73.9016319
"2314 Steinway Street, 11105",40.7708211,-73.9087722
"23-63 38Th Street, 11105",40.77010749999999,-73.910412
"22-43 38Th Street, 11105",40.7723039,-73.9077595
"22-36 Steinway Street, 11105",40.7721768,-73.90728299999999
"22-34 Steinway Street, 11105",40.7722263,-73.9072229
"22-44 Steinway Street, 11105",40.772041,-73.907468
"22-56 Steinway Street, 11105",40.7718345,-73.9077136
"22-49 37Th Street, 11105",40.7726764,-73.9086004
"22-64 Steinway Street, 11105",40.77169749999999,-73.90787279999999
"23-34 36 Street, 11105",40.7719427,-73.9114712
"22-17 37 Street, 11105",40.7733213,-73.9078084
"2167 38 Street, 11105",40.7736575,-73.9060945
"20-33 38Th Street, 11105",40.7760597,-73.9031378
"21-20 Steinway Street, 11105",40.7743581,-73.90462889999999
"21-44 Steinway Street, 11105",40.7738608,-73.9052218
"23-34 36Th Street, 11105",40.7719427,-73.9114712
"22-41 36Th Street, 11105",40.7733406,-73.9091124
"22-56 37Th Street, 11105",40.77288619999999,-73.90913750000001
"21-60 36 Street, 11105",40.7750294,-73.90766769999999
"23-60 33 Street, 11105",40.7724526,-73.91346639999999
"23-22 35 Street, 11105",40.7727267,-73.9118962
"20-68 36 Street, 11105",40.7766761,-73.9056926
"22-62 33 Street, 11105",40.7742438,-73.9114536
"22-50 35 Street, 11105",40.7739487,-73.9104127
"23-77 32 Street, 11105",40.7722449,-73.9141147
"22-60 37 Street, 11105",40.7727338,-73.9092179
"20-70 33Rd Street, 11105",40.7776871,-73.90710279999999
"23-31 28 Street, 11105",40.7747219,-73.9152462
"22-63 28Th Street, 11105",40.77588919999999,-73.9138098
"23-63 26Th Street, 11105",40.7750697,-73.9173474
"25-18 24Th Ave, 11102",40.7744274,-73.9187942
"22-66 29Th Street, 11105",40.7756055,-73.9135644
"24-12 26 Street, 11102",40.774256,-73.91901229999999
"23-82 28Th Street, 11105",40.7739728,-73.9168397
"24-44 Crescent Street, 11102",40.77410829999999,-73.9204914
"24-02 21 Avenue, 11105",40.7808661,-73.9129612
"24-43 23 Street, 11102",40.774841,-73.92149239999999
"25-51 23 Street, 11102",40.77243199999999,-73.9234029
"22-31 24 Street, 11105",40.7784407,-73.91583179999999
"24-17 23Rd Street, 11102",40.7753806,-73.9208462
"24-11 23Rd Street, 11102",40.7754583,-73.92069699999999
"22-54 23 Street, 11105",40.7787798,-73.91734980000001
"23-60 23Rd Street, 11105",40.7768534,-73.91971269999999
"23-18 21St Avenue, 11105",40.781008,-73.9132406
"2410 23Rd St, 11102",40.7757959,-73.9209528
"22-12 24 Street, 11105",40.7790675,-73.9156872
"22-37 21 Street, 11105",40.7795748,-73.9176476
"21-51 23Rd Street, 11105",40.78044329999999,-73.91472949999999
"25-68 23Rd Street, 11102",40.7722748,-73.92431239999999
"25-33 22Nd Street, 11102",40.7733157,-73.9239542
"25-50 22Nd Street, 11102",40.7730961,-73.9245443
"18-32 25 Road, 11102",40.7743046,-73.92549249999999
"24-29 19 Street, 11102",40.7765718,-73.92334710000002
"23-19 19 Street, 11105",40.7789398,-73.92048199999999
"22-29 19 Street, 11105",40.7804692,-73.9184267
"25-28 14 Place, 11102",40.775367,-73.92731300000001
"19-24 22 Road, 11105",40.7800769,-73.9180872
"25-30 18 Street, 11102",40.7748798,-73.9266975
"21-19 19 Street, 11105",40.782512,-73.9161242
"19-25 21St Road, 11105",40.7820438,-73.9155965
"19-22 21 Drive, 11105",40.7812506,-73.9167542
"1816 21St Drive, 11105",40.7825268,-73.91874899999999
"12-03 26Th Avenue, 11102",40.7752387,-73.92872630000001
"26-36 18Th Street, 11102",40.773212,-73.927554
"25-23 14 Place, 11102",40.7753726,-73.9268773
"12-08 30Th Drive, 1A, 11102",40.769398,-73.93251500000001
"25-89 36 Street, 11103",40.7668264,-73.915671
"30-09 21 Street, 11102",40.7694822,-73.9278254
"11-44 Welling Court, 11102",40.7712079,-73.9324992
"11-27 31 Drive, 11106",40.7684066,-73.9349253
"30-84 43 Street, 11103",40.7608262,-73.9143752
"3084A 43 Street, 11103",40.7495128,-73.9202798
"32-18 45 Street, 11103",40.756693,-73.915673
"N/A 28 Street, 11105",40.7776072,-73.9120194
"N/A 23 Avenue, 11102",40.7782664,-73.9183879
"30-26 14 Street, 11102",40.7703231,-73.9306928
"30-66 14Th Street, 11102",40.7693865,-73.9313322
"30-35 14 Street, 11102",40.7698536,-73.9304137
"21-16 30 Avenue, 11102",40.7694228,-73.92735880000001
"14-38 28Th Avenue, 11102",40.7713624,-73.9277547
"12-24 30Th Road, 11102",40.7700859,-73.93136319999999
"21-24 31 Avenue, 11106",40.766727,-73.9291128
"18-10 Astoria Boulevard, 11102",40.7720758,-73.9270421
"30-20 23 Street, 11102",40.76884,-73.9271739
"1443 29Th Ave, 11102",40.771,-73.92780499999999
"3024 23Rd Street, 11102",40.768761,-73.92719559999999
"23-12 Broadway, 11106",40.7641235,-73.9301239
"23-30 31St Avenue, 11106",40.7659815,-73.927812
"23-30 Broadway, 11106",40.7637866,-73.929557
"23-07 31 Avenue, 11106",40.7667553,-73.9281453
"27-56 27Th Street, 11102",40.7686422,-73.9242136
"3342 29Th Street, 11106",40.7612147,-73.9285051
"30-72 29Th Street, 11102",40.7659329,-73.924688
"33-52 29Th Street, 11106",40.7609201,-73.9287489
"34-08 30Th Street, 11106",40.7599099,-73.9284419
"3136 30Th Street, 11106",40.76386180000001,-73.9252723
"30-86 31St Street, 11102",40.7649045,-73.92334009999999
"34-52 30 Street, 11106",40.75889919999999,-73.92926829999999
"3352 29Th Street, 11106",40.7609201,-73.9287489
"26-16 29Th Street, 11102",40.7701566,-73.9204577
"30-53 29Th Street, 11102",40.7662253,-73.9238347
"29-10 Astoria Boulevard, 11102",40.7703066,-73.9194442
"34-10 33 Street, 11106",40.7587343,-73.92614429999999
"26-51 30Th Street, 11102",40.7690481,-73.9201729
"32-82 33 Street, 11106",40.75937690000001,-73.92566029999999
"34-11 34 Avenue, 11106",40.7585328,-73.92425039999999
"32-20 34Th Street, 11106",40.7604084,-73.923616
"32-10 35 Street, 11106",40.7602893,-73.92268179999999
"30-01 Newtown Avenue, 11102",40.768438,-73.9210217
"31-20 33Rd Street, 11106",40.7631435,-73.9225211
"34-36 34 Street, 11106",40.7577254,-73.9258023
"31-39 33 Street, 11106",40.7625316,-73.9225307
"31-26 34Th Street, 11106",40.7626137,-73.9218806
"31-43 34Th Street, 11106",40.7619895,-73.9217828
"28-46 34Th Street, 11103",40.766265,-73.918887
"28-49 33Rd Street, 11102",40.7664216,-73.91926409999999
"3309 31 Avenue, 11106",40.7635786,-73.92133059999999
"28-17 33Rd Street, 11102",40.7671189,-73.91873679999999
"28-03 34Th Street, 11103",40.7671252,-73.9177363
"25-82 36 Street, 11103",40.7674129,-73.9157331
"28-25 35 Street, 11103",40.766222,-73.9172165
"2559 33Rd Street, 11102",40.768225,-73.9177766
"25-68 36Th Street, 11103",40.7678344,-73.9154052
"34-11 37Th Street, 11101",40.756943,-73.9225776
"25-27 36Th Street, 11103",40.76849560000001,-73.9142609
"36-17 28Th Avenue, 11103",40.7665019,-73.9153822
"25-32 Steinway Street, 11103",40.7672249,-73.9124625
"31-67 38 Street, 11103",40.7599662,-73.9190519
"31-66 38 Street, 11103",40.7602123,-73.9194131
"32-25 37Th Street, 11103",40.7588683,-73.9209413
"25-28 42 Street, 11103",40.7666136,-73.9108995
"30-35 41 Street, 11103",40.7625112,-73.914732
"37-07 30Th Avenue, 11103",40.764693,-73.91613029999999
"3446 43Rd Street, 11101",40.7545037,-73.9196336
"34-51 41St Street, 11101",40.7549163,-73.9209123
"25-60 42 Street, 11103",40.7658238,-73.911497
"32-61 43Rd Street, 11103",40.7562268,-73.9176469
"32-28 44 Street, 11103",40.756861,-73.9165921
"30-64 43 Street, 11103",40.7612878,-73.9140979
"30-78 44 Street, 11103",40.7606248,-73.91355279999999
"32-50 44 Street, 11103",40.7563582,-73.91699919999999
"34-18 44 Street, 11101",40.7547933,-73.9182531
"31-72 44 Street, 11103",40.7581514,-73.9155238
"31-46 45Th Street, 11103",40.7583738,-73.91429409999999
"3066 44 Street, 11103",40.7608852,-73.9133386
"30-13 42Nd Street, 11103",40.7626729,-73.9134952
"32-57 44 Street, 11103",40.7559579,-73.9167428
"30-58 45Th Street, 11103",40.76073,-73.91237000000001
"30-81 44 Street, 11103",40.760422,-73.9132419
"28-43 46 Street, 11103",40.7620534,-73.90963239999999
"28-14 47 Street, 11103",40.7625699,-73.9086599
"32-38 48 Street, 11103",40.7550876,-73.9136386
"30-82 48 Street, 11103",40.7589389,-73.91048130000001
"31-19 47Th Street, 11103",40.7580841,-73.9117211
"30-49 47 Street, 11103",40.759947,-73.9101656
"32-57 48 Street, 11103",40.7544492,-73.9135719
"32-46 48Th St, 11103",40.7548755,-73.91383689999999
"47-18 21St Avenue, 11105",40.7711101,-73.8991243
"30-18 49Th Street, 11103",40.7601103,-73.90844779999999
"30-20 49 Street, 11103",40.7600964,-73.9084483
"42-11 Astoria Boulevard N, 11105",40.7691985,-73.9073769
"22-62 42Nd Street, 11105",40.7706812,-73.90635569999999
"22-64 42 Street, 11105",40.7706321,-73.90645049999999
"43-09 Ditmars Boulevard, 11105",40.7712457,-73.9033846
"20-28 42Nd Street, 11105",40.7749465,-73.9011277
"24-50 29 Street, 11102",40.7720873,-73.9179046
"23-77 28Th Street, 11105",40.7738091,-73.91632419999999
"24-56 29 Street, 11102",40.7719076,-73.9181124
"2243 28Th Street, 11105",40.7762276,-73.9133631
"23-85 37Th Street, 11105",40.7702096,-73.9116137
"24-54 28 Street, 11102",40.772485,-73.9186521
"24-58 27Th Street, 11102",40.7728829,-73.9194619
"22-81 37Th Street, 11105",40.77212189999999,-73.9092247
"23-14 28Th Street, 11105",40.77536389999999,-73.9151409
"2143 27Th Street, 11105",40.7785642,-73.9118223
"26-05 24Th Avenue, 11102",40.7744505,-73.91800839999999
"25-07 24 Avenue, 11102",40.7748362,-73.91878320000001
"21-39 27Th Street, 11105",40.7786462,-73.91171829999999
"23-84 26 Street, 11105",40.7749015,-73.91826569999999
"18-31 Ditmars Boulevard, 11105",40.7821374,-73.91876479999999
"23-04 Crescent Street, 11105",40.7768948,-73.9169313
"26-10 18 Street, 11102",40.773962,-73.9272333
"14-36 26 Avenue, 11102",40.77417459999999,-73.9271098
"4-31 27 Avenue, 11102",40.7745576,-73.93213899999999
"14-45 29 Avenue, 11102",40.7708788,-73.92772699999999
"3060 Crescent Street, 11102",40.7671785,-73.9260383
"N/A 31St Street, 11102",40.768219,-73.9202294
"3038 31St Street, 11102",40.76606960000001,-73.9223962
"27-23 Crescent Street, 3B, 11102",40.764771,-73.926594
"31-19 29Th Street, 11106",40.7645101,-73.92525510000002
"22-19 33 Street, 11105",40.7748095,-73.909987
"22-60 46 Street, 11105",40.7692374,-73.9042458
